city,state_id,state_name,lat,lng
Newaygo,MI,Michigan,43.4162,-85.8031
Newberg,OR,Oregon,45.3075,-122.9601
Newbern,TN,Tennessee,36.1169,-89.2713
Newbern,AL,Alabama,32.592,-87.5331
Newberry,SC,South Carolina,34.2812,-81.601
Newberry,FL,Florida,29.6385,-82.6057
Newberry,MI,Michigan,46.3538,-85.5098
Newberry,IN,Indiana,38.9238,-87.0193
Newborn,GA,Georgia,33.5163,-83.6959
Newburg,WI,Wisconsin,43.432,-88.0477
Newburg,MO,Missouri,37.916,-91.9004
Newburg,PA,Pennsylvania,40.1371,-77.5545
Newburg,WV,West Virginia,39.3889,-79.8536
Newburg,ND,North Dakota,48.7139,-100.9127
Newburgh,IN,Indiana,37.9494,-87.4053
Newburgh Heights,OH,Ohio,41.4509,-81.6627
Newburyport,MA,Massachusetts,42.8124,-70.8878
Newcastle,WA,Washington,47.5303,-122.1633
Newcastle,OK,Oklahoma,35.2404,-97.5998
Newcastle,WY,Wyoming,43.851,-104.2123
Newcastle,CA,California,38.8677,-121.1318
Newcastle,TX,Texas,33.1951,-98.7436
Newcastle,NE,Nebraska,42.6524,-96.874
Newcastle,UT,Utah,37.6629,-113.5643
Newcomb,NM,New Mexico,36.2834,-108.7082
Newcomerstown,OH,Ohio,40.2762,-81.5949
Newdale,ID,Idaho,43.8864,-111.6039
Newell,WV,West Virginia,40.6179,-80.6
Newell,IA,Iowa,42.6097,-95.004
Newell,SD,South Dakota,44.7174,-103.4184
Newell,CA,California,41.8897,-121.3675
Newell,PA,Pennsylvania,40.0748,-79.8897
Newellton,LA,Louisiana,32.0723,-91.239
Newfield,NJ,New Jersey,39.5484,-75.0167
Newfield Hamlet,NY,New York,42.3582,-76.5923
Newfolden,MN,Minnesota,48.3568,-96.3298
Newhalen,AK,Alaska,59.727,-154.897
Newhall,IA,Iowa,41.9932,-91.9672
Newington,VA,Virginia,38.7358,-77.1993
Newington,GA,Georgia,32.5888,-81.5063
Newington Forest,VA,Virginia,38.7371,-77.2339
Newkirk,OK,Oklahoma,36.8816,-97.0554
Newland,NC,North Carolina,36.088,-81.9274
Newman,CA,California,37.3157,-121.0211
Newman,IL,Illinois,39.797,-87.9877
Newman Grove,NE,Nebraska,41.7469,-97.7767
Newmanstown,PA,Pennsylvania,40.3514,-76.2117
Newnan,GA,Georgia,33.3766,-84.7761
Newport,RI,Rhode Island,41.4803,-71.3205
Newport,KY,Kentucky,39.0855,-84.4868
Newport,OR,Oregon,44.6242,-124.0513
Newport,TN,Tennessee,35.9617,-83.1977
Newport,AR,Arkansas,35.6234,-91.2322
Newport,SC,South Carolina,34.9832,-81.0992
Newport,NC,North Carolina,34.772,-76.8771
Newport,VT,Vermont,44.9375,-72.2088
Newport,MN,Minnesota,44.8744,-92.9975
Newport,WA,Washington,48.1788,-117.0543
Newport,DE,Delaware,39.7136,-75.6052
Newport,OH,Ohio,39.3965,-81.2248
Newport,IN,Indiana,39.8841,-87.4072
Newport,NE,Nebraska,42.6002,-99.3283
Newport Beach,CA,California,33.6151,-117.8669
Newport Center,VT,Vermont,44.9509,-72.3043
Newport East,RI,Rhode Island,41.5158,-71.2878
Newport News,VA,Virginia,37.1051,-76.5185
Newry,PA,Pennsylvania,40.3933,-78.4358
Newry,SC,South Carolina,34.724,-82.9141
Newsoms,VA,Virginia,36.6262,-77.1248
Newtok,AK,Alaska,60.9341,-164.6385
Newton,MA,Massachusetts,42.3316,-71.2085
Newton,KS,Kansas,38.0368,-97.3451
Newton,IA,Iowa,41.6964,-93.0402
Newton,NC,North Carolina,35.663,-81.2333
Newton,NJ,New Jersey,41.0534,-74.7527
Newton,MS,Mississippi,32.3296,-89.1534
Newton,IL,Illinois,38.9872,-88.1644
Newton,TX,Texas,30.8502,-93.7537
Newton,AL,Alabama,31.3423,-85.5893
Newton,UT,Utah,41.8611,-111.9906
Newton,GA,Georgia,31.3172,-84.3376
Newton Falls,OH,Ohio,41.1888,-80.9712
Newton Grove,NC,North Carolina,35.2522,-78.3552
Newton Hamilton,PA,Pennsylvania,40.3926,-77.8354
Newtonia,MO,Missouri,36.8792,-94.1836
Newtonsville,OH,Ohio,39.1809,-84.0895
Newtown,OH,Ohio,39.1243,-84.3516
Newtown,PA,Pennsylvania,40.229,-74.9324
Newtown,IN,Indiana,40.2045,-87.1483
Newtown,PA,Pennsylvania,40.6529,-76.3461
Newtown,MO,Missouri,40.3762,-93.3336
Newtown Grant,PA,Pennsylvania,40.2599,-74.9561
Newville,PA,Pennsylvania,40.1702,-77.4015
Newville,AL,Alabama,31.4206,-85.3367
Ney,OH,Ohio,41.3806,-84.5212
Neylandville,TX,Texas,33.2003,-96.0059
Nezperce,ID,Idaho,46.2341,-116.2405
Niagara,WI,Wisconsin,45.7801,-87.9991
Niagara,ND,North Dakota,47.9983,-97.8717
Niagara Falls,NY,New York,43.0921,-79.0147
Niangua,MO,Missouri,37.3886,-92.8304
Niantic,CT,Connecticut,41.3265,-72.1949
Niantic,IL,Illinois,39.8541,-89.1652
Niarada,MT,Montana,47.8309,-114.5578
Nibley,UT,Utah,41.6725,-111.8454
Nicasio,CA,California,38.0605,-122.7008
Nice,CA,California,39.1266,-122.8526
Niceville,FL,Florida,30.5291,-86.4754
Nicholasville,KY,Kentucky,37.8902,-84.5669
Nicholls,GA,Georgia,31.5191,-82.6386
Nichols,IA,Iowa,41.4797,-91.308
Nichols,SC,South Carolina,34.2352,-79.1492
Nichols,WI,Wisconsin,44.5672,-88.4677
Nichols Hills,OK,Oklahoma,35.5468,-97.5444
Nicholson,MS,Mississippi,30.4866,-89.6997
Nicholson,GA,Georgia,34.1172,-83.4289
Nicholson,PA,Pennsylvania,41.6268,-75.7861
Nickelsville,VA,Virginia,36.7517,-82.416
Nickerson,KS,Kansas,38.1489,-98.0883
Nickerson,NE,Nebraska,41.5349,-96.4709
Nicolaus,CA,California,38.8981,-121.5729
Nicollet,MN,Minnesota,44.2747,-94.1885
Nicoma Park,OK,Oklahoma,35.4912,-97.3254
Nicut,OK,Oklahoma,35.5986,-94.5626
Niederwald,TX,Texas,30.0041,-97.7531
Nielsville,MN,Minnesota,47.5288,-96.8161
Nightmute,AK,Alaska,60.4874,-164.8195
Nikiski,AK,Alaska,60.7152,-151.2317
Nikolaevsk,AK,Alaska,59.8295,-151.5964
Nikolai,AK,Alaska,63.0095,-154.3763
Nikolski,AK,Alaska,53.0133,-168.7536
Niland,CA,California,33.2387,-115.5146
Nile,WA,Washington,46.8368,-120.9455
Niles,IL,Illinois,42.0278,-87.8099
Niles,OH,Ohio,41.1878,-80.753
Niles,MI,Michigan,41.8346,-86.2473
Nilwood,IL,Illinois,39.3995,-89.8077
Nimmons,AR,Arkansas,36.3062,-90.0951
Nimrod,MN,Minnesota,46.6375,-94.8805
Nina,TX,Texas,26.2811,-98.581
Ninety Six,SC,South Carolina,34.1696,-82.024
Ninilchik,AK,Alaska,60.0745,-151.3843
Ninnekah,OK,Oklahoma,34.9641,-97.9447
Niobrara,NE,Nebraska,42.7499,-98.0317
Niota,TN,Tennessee,35.517,-84.5497
Niotaze,KS,Kansas,37.0678,-96.0147
Nipinnawasee,CA,California,37.4031,-119.7293
Nipomo,CA,California,35.0323,-120.4991
Nisland,SD,South Dakota,44.6731,-103.5539
Nisqually Indian Community,WA,Washington,47.0178,-122.6728
Nissequogue,NY,New York,40.9023,-73.1923
Nisswa,MN,Minnesota,46.5003,-94.2977
Nitro,WV,West Virginia,38.4119,-81.8194
Nittany,PA,Pennsylvania,40.9947,-77.5521
Niverville,NY,New York,42.4484,-73.6497
Niwot,CO,Colorado,40.098,-105.1552
Nixa,MO,Missouri,37.0453,-93.296
Nixon,TX,Texas,29.2698,-97.7658
Nixon,PA,Pennsylvania,40.7844,-79.934
Nixon,NV,Nevada,39.828,-119.3589
No Name,CO,Colorado,39.5597,-107.293
Noank,CT,Connecticut,41.334,-71.9978
Noatak,AK,Alaska,67.5987,-163.0309
Noble,OK,Oklahoma,35.1385,-97.371
Noble,IL,Illinois,38.6974,-88.2234
Noble,LA,Louisiana,31.6899,-93.6832
Noblestown,PA,Pennsylvania,40.3954,-80.2019
Noblesville,IN,Indiana,40.0354,-86.0042
Nobleton,FL,Florida,28.6451,-82.262
Nocatee,FL,Florida,30.0918,-81.4097
Nocona,TX,Texas,33.7835,-97.7302
Nocona Hills,TX,Texas,33.8524,-97.6435
Nodaway,IA,Iowa,40.9366,-94.8954
Noel,MO,Missouri,36.5433,-94.4888
Nogal,NM,New Mexico,33.5382,-105.7119
Nogales,AZ,Arizona,31.3624,-110.9336
Nokesville,VA,Virginia,38.694,-77.5757
Nokomis,FL,Florida,27.1227,-82.437
Nokomis,IL,Illinois,39.3001,-89.2854
Nolanville,TX,Texas,31.0754,-97.609
Nolensville,TN,Tennessee,35.9572,-86.672
Nolic,AZ,Arizona,32.0341,-111.955
Noma,FL,Florida,30.9802,-85.6223
Nome,AK,Alaska,64.5213,-165.4053
Nome,TX,Texas,30.0364,-94.4064
Nome,ND,North Dakota,46.6758,-97.8162
Nondalton,AK,Alaska,59.9711,-154.8627
Nooksack,WA,Washington,48.9276,-122.3211
Noonan,ND,North Dakota,48.8899,-103.0101
Noonday,TX,Texas,32.2445,-95.397
Noorvik,AK,Alaska,66.8292,-161.0376
Nora,IL,Illinois,42.4565,-89.9459
Nora,NE,Nebraska,40.1642,-97.9738
Nora Springs,IA,Iowa,43.1445,-93.0094
Norborne,MO,Missouri,39.3024,-93.6759
Norbourne Estates,KY,Kentucky,38.2466,-85.6465
Norcatur,KS,Kansas,39.8347,-100.1888
Norco,CA,California,33.9252,-117.5499
Norco,LA,Louisiana,29.9986,-90.4036
Norcross,GA,Georgia,33.9379,-84.2065
Norcross,MN,Minnesota,45.8687,-96.1964
Nord,CA,California,39.774,-121.9549
Nordheim,TX,Texas,28.9238,-97.6141
Nordic,WY,Wyoming,43.0793,-110.9913
Norfolk,VA,Virginia,36.8945,-76.259
Norfolk,NE,Nebraska,42.0327,-97.4208
Norfork,AR,Arkansas,36.2099,-92.2801
Norge,OK,Oklahoma,34.9892,-97.9941
Norlina,NC,North Carolina,36.4451,-78.1952
Normal,IL,Illinois,40.5218,-88.9881
Norman,OK,Oklahoma,35.2335,-97.3471
Norman,AR,Arkansas,34.4584,-93.6791
Norman,NC,North Carolina,35.1698,-79.7231
Norman,NE,Nebraska,40.4791,-98.7922
Norman Park,GA,Georgia,31.2692,-83.6843
Normandy,MO,Missouri,38.7071,-90.3009
Normandy,TN,Tennessee,35.4523,-86.2582
Normandy Park,WA,Washington,47.4343,-122.3436
Normangee,TX,Texas,31.03,-96.1161
Normanna,TX,Texas,28.5277,-97.7831
Norphlet,AR,Arkansas,33.3199,-92.662
Norridge,IL,Illinois,41.9637,-87.8231
Norris,TN,Tennessee,36.2136,-84.0629
Norris,SC,South Carolina,34.7661,-82.7525
Norris,IL,Illinois,40.6258,-90.0321
Norris,SD,South Dakota,43.4721,-101.1928
Norris Canyon,CA,California,37.7454,-121.9878
Norris City,IL,Illinois,37.979,-88.3279
Norristown,PA,Pennsylvania,40.1224,-75.3398
Norristown,GA,Georgia,32.5064,-82.4981
North,SC,South Carolina,33.6164,-81.103
North Acomita Village,NM,New Mexico,35.0659,-107.5676
North Adams,MA,Massachusetts,42.6844,-73.1166
North Adams,MI,Michigan,41.9707,-84.5251
North Alamo,TX,Texas,26.216,-98.1264
North Amityville,NY,New York,40.7005,-73.4118
North Apollo,PA,Pennsylvania,40.5938,-79.5564
North Arlington,NJ,New Jersey,40.7875,-74.1273
North Attleborough,MA,Massachusetts,41.9699,-71.3345
North Auburn,CA,California,38.9306,-121.0821
North Augusta,SC,South Carolina,33.5214,-81.9547
North Aurora,IL,Illinois,41.8083,-88.3413
North Babylon,NY,New York,40.7311,-73.3251
North Ballston Spa,NY,New York,43.0197,-73.851
North Baltimore,OH,Ohio,41.1798,-83.6702
North Barrington,IL,Illinois,42.2065,-88.1316
North Bay,WI,Wisconsin,42.7644,-87.7812
North Bay Shore,NY,New York,40.7601,-73.2618
North Bay Village,FL,Florida,25.8487,-80.1535
North Beach,MD,Maryland,38.708,-76.5347
North Beach Haven,NJ,New Jersey,39.6008,-74.2123
North Belle Vernon,PA,Pennsylvania,40.132,-79.8641
North Bellmore,NY,New York,40.6904,-73.539
North Bellport,NY,New York,40.7868,-72.9457
North Bend,OR,Oregon,43.4075,-124.2364
North Bend,WA,Washington,47.49,-121.7742
North Bend,NE,Nebraska,41.462,-96.7858
North Bend,OH,Ohio,39.1505,-84.7404
North Bennington,VT,Vermont,42.924,-73.2411
North Bethesda,MD,Maryland,39.0393,-77.1191
North Bonneville,WA,Washington,45.6425,-121.9692
North Boston,NY,New York,42.6773,-78.7797
North Braddock,PA,Pennsylvania,40.4023,-79.8533
North Branch,MN,Minnesota,45.5137,-92.9601
North Branch,MI,Michigan,43.2291,-83.1903
North Brentwood,MD,Maryland,38.945,-76.951
North Brooksville,FL,Florida,28.5731,-82.3745
North Browning,MT,Montana,48.5684,-113.0171
North Buena Vista,IA,Iowa,42.6776,-90.9585
North Caldwell,NJ,New Jersey,40.8629,-74.2576
North Canton,OH,Ohio,40.8742,-81.3971
North Cape May,NJ,New Jersey,38.9766,-74.9516
North Carrollton,MS,Mississippi,33.5186,-89.9193
North Catasauqua,PA,Pennsylvania,40.664,-75.4741
North Charleroi,PA,Pennsylvania,40.15,-79.9083
North Charleston,SC,South Carolina,32.9066,-80.0722
North Chevy Chase,MD,Maryland,39.0021,-77.0743
North Chicago,IL,Illinois,42.3172,-87.8596
North City,IL,Illinois,37.9918,-89.0636
North Cleveland,TX,Texas,30.3577,-95.1003
North College Hill,OH,Ohio,39.2174,-84.552
North Conway,NH,New Hampshire,44.0524,-71.1247
North Corbin,KY,Kentucky,36.9649,-84.0973
North Courtland,AL,Alabama,34.6788,-87.3083
North Creek,NY,New York,43.6923,-73.9835
North Crossett,AR,Arkansas,33.171,-91.9367
North Crows Nest,IN,Indiana,39.8661,-86.1623
North Decatur,GA,Georgia,33.8073,-84.2889
North DeLand,FL,Florida,29.0484,-81.2966
North Druid Hills,GA,Georgia,33.8186,-84.3254
North Eagle Butte,SD,South Dakota,45.0169,-101.2365
North East,MD,Maryland,39.6077,-75.9414
North Eastham,MA,Massachusetts,41.8539,-69.9968
North Edwards,CA,California,35.0474,-117.8093
North El Monte,CA,California,34.103,-118.0238
North English,IA,Iowa,41.5168,-92.0777
North Enid,OK,Oklahoma,36.4457,-97.8634
North Escobares,TX,Texas,26.4325,-98.9719
North Fair Oaks,CA,California,37.4754,-122.2035
North Fairfield,OH,Ohio,41.1045,-82.6139
North Falmouth,MA,Massachusetts,41.6395,-70.626
North Fond du Lac,WI,Wisconsin,43.8107,-88.4861
North Fork,AZ,Arizona,33.9965,-109.9593
North Fort Lewis,WA,Washington,47.122,-122.5966
North Fort Myers,FL,Florida,26.7243,-81.8491
North Freedom,WI,Wisconsin,43.459,-89.8603
North Gate,CA,California,37.9062,-121.9981
North Gates,NY,New York,43.1718,-77.7064
North Granby,CT,Connecticut,42.0152,-72.844
North Great River,NY,New York,40.7599,-73.1678
North Grosvenor Dale,CT,Connecticut,41.9862,-71.9034
North Haledon,NJ,New Jersey,40.9628,-74.1844
North Hampton,OH,Ohio,39.9893,-83.9442
North Hartland,VT,Vermont,43.5936,-72.3578
North Hartsville,SC,South Carolina,34.401,-80.071
North Haven,NY,New York,41.023,-72.314
North Haverhill,NH,New Hampshire,44.0938,-72.0272
North Henderson,IL,Illinois,41.0904,-90.4748
North High Shoals,GA,Georgia,33.8271,-83.5014
North Highlands,CA,California,38.6713,-121.3721
North Hills,NY,New York,40.7765,-73.6778
North Hills,WV,West Virginia,39.315,-81.5087
North Hobbs,NM,New Mexico,32.7731,-103.125
North Hodge,LA,Louisiana,32.2845,-92.7171
North Hornell,NY,New York,42.3454,-77.6605
North Hudson,WI,Wisconsin,44.9976,-92.7559
North Hurley,NM,New Mexico,32.7198,-108.1285
North Irwin,PA,Pennsylvania,40.3389,-79.7115
North Johns,AL,Alabama,33.368,-87.1008
North Judson,IN,Indiana,41.2161,-86.7769
North Kansas City,MO,Missouri,39.1396,-94.5643
North Kensington,MD,Maryland,39.0392,-77.0723
North Key Largo,FL,Florida,25.2574,-80.3242
North Kingsville,OH,Ohio,41.9189,-80.6724
North La Junta,CO,Colorado,37.9985,-103.5228
North Lakeport,CA,California,39.0883,-122.9054
North Lakeville,MA,Massachusetts,41.8619,-70.9411
North Las Vegas,NV,Nevada,36.288,-115.0901
North Lauderdale,FL,Florida,26.2113,-80.2209
North Laurel,MD,Maryland,39.1286,-76.8476
North Lawrence,OH,Ohio,40.8417,-81.6347
North Lewisburg,OH,Ohio,40.2205,-83.5581
North Liberty,IA,Iowa,41.7438,-91.611
North Liberty,IN,Indiana,41.5324,-86.428
North Light Plant,NM,New Mexico,36.8751,-108.0458
North Lilbourn,MO,Missouri,36.6018,-89.6221
North Lindenhurst,NY,New York,40.7072,-73.3859
North Little Rock,AR,Arkansas,34.7808,-92.2371
North Logan,UT,Utah,41.7759,-111.8066
North Loup,NE,Nebraska,41.4955,-98.7727
North Lynbrook,NY,New York,40.6686,-73.6736
North Lynnwood,WA,Washington,47.8533,-122.2762
North Madison,OH,Ohio,41.8298,-81.0511
North Manchester,IN,Indiana,41.0044,-85.775
North Mankato,MN,Minnesota,44.1813,-94.0387
North Massapequa,NY,New York,40.7031,-73.4678
North Merrick,NY,New York,40.6871,-73.5615
North Miami,FL,Florida,25.9007,-80.1686
North Miami,OK,Oklahoma,36.92,-94.8797
North Miami Beach,FL,Florida,25.9302,-80.166
North Middletown,NJ,New Jersey,40.439,-74.1187
North Middletown,KY,Kentucky,38.1426,-84.1102
North Muskegon,MI,Michigan,43.2518,-86.2714
North Myrtle Beach,SC,South Carolina,33.823,-78.7089
North New Hyde Park,NY,New York,40.746,-73.6876
North Newton,KS,Kansas,38.0767,-97.3475
North Oaks,MN,Minnesota,45.1002,-93.0882
North Ogden,UT,Utah,41.3123,-111.9585
North Olmsted,OH,Ohio,41.415,-81.919
North Omak,WA,Washington,48.444,-119.4459
North Palm Beach,FL,Florida,26.8216,-80.0576
North Patchogue,NY,New York,40.7833,-73.0234
North Pearsall,TX,Texas,28.9227,-99.0944
North Pekin,IL,Illinois,40.6114,-89.6225
North Pembroke,MA,Massachusetts,42.0989,-70.7823
North Perry,OH,Ohio,41.8003,-81.1241
North Philipsburg,PA,Pennsylvania,40.9092,-78.2088
North Plainfield,NJ,New Jersey,40.6209,-74.4386
North Plains,OR,Oregon,45.5974,-122.9946
North Platte,NE,Nebraska,41.1266,-100.764
North Plymouth,MA,Massachusetts,41.9728,-70.6882
North Pole,AK,Alaska,64.753,-147.36
North Port,FL,Florida,27.0577,-82.1975
North Potomac,MD,Maryland,39.0955,-77.2372
North Powder,OR,Oregon,45.03,-117.9205
North Prairie,WI,Wisconsin,42.9357,-88.4038
North Puyallup,WA,Washington,47.2015,-122.2743
North Randall,OH,Ohio,41.4327,-81.5289
North Redington Beach,FL,Florida,27.8213,-82.819
North Richland Hills,TX,Texas,32.8605,-97.218
North Richmond,CA,California,37.9642,-122.3711
North Ridgeville,OH,Ohio,41.3851,-82.0194
North River,ND,North Dakota,46.9503,-96.802
North River Shores,FL,Florida,27.2223,-80.2738
North Riverside,IL,Illinois,41.8461,-87.8263
North Robinson,OH,Ohio,40.7924,-82.8568
North Rock Springs,WY,Wyoming,41.6698,-109.2714
North Rose,NY,New York,43.1872,-76.8864
North Royalton,OH,Ohio,41.3138,-81.7452
North Salem,IN,Indiana,39.8598,-86.6444
North Salt Lake,UT,Utah,40.8439,-111.9187
North San Juan,CA,California,39.3719,-121.106
North San Pedro,TX,Texas,27.8027,-97.682
North San Ysidro,NM,New Mexico,35.4747,-105.5662
North Sarasota,FL,Florida,27.3711,-82.5177
North Scituate,MA,Massachusetts,42.2121,-70.7652
North Sea,NY,New York,40.933,-72.4047
North Seekonk,MA,Massachusetts,41.8882,-71.3297
North Shore,VA,Virginia,37.0778,-79.6518
North Shore,CA,California,33.5157,-115.9092
North Sioux City,SD,South Dakota,42.535,-96.4998
North Spearfish,SD,South Dakota,44.5123,-103.8955
North Springfield,VA,Virginia,38.8024,-77.2028
North Springfield,VT,Vermont,43.33,-72.5263
North St. Paul,MN,Minnesota,45.0137,-92.9995
North Star,DE,Delaware,39.755,-75.7331
North Star,OH,Ohio,40.3243,-84.569
North Sultan,WA,Washington,47.8829,-121.8253
North Syracuse,NY,New York,43.1339,-76.1306
North Terre Haute,IN,Indiana,39.537,-87.3653
North Tonawanda,NY,New York,43.0457,-78.8659
North Topsail Beach,NC,North Carolina,34.4931,-77.4338
North Troy,VT,Vermont,44.9963,-72.4038
North Tunica,MS,Mississippi,34.7032,-90.3796
North Tustin,CA,California,33.7644,-117.7945
North Utica,IL,Illinois,41.3536,-89.0109
North Vacherie,LA,Louisiana,30.0047,-90.711
North Valley,NM,New Mexico,35.1736,-106.6231
North Valley Stream,NY,New York,40.684,-73.7077
North Vandergrift,PA,Pennsylvania,40.61,-79.5555
North Vernon,IN,Indiana,39.017,-85.6317
North Wales,PA,Pennsylvania,40.2111,-75.2744
North Walpole,NH,New Hampshire,43.1469,-72.4459
North Wantagh,NY,New York,40.6983,-73.5086
North Warren,PA,Pennsylvania,41.8833,-79.1672
North Washington,CO,Colorado,39.8085,-104.9792
North Washington,IA,Iowa,43.1171,-92.4151
North Webster,IN,Indiana,41.324,-85.6979
North Weeki Wachee,FL,Florida,28.5591,-82.5537
North Westminster,VT,Vermont,43.1219,-72.4555
North Westport,MA,Massachusetts,41.6539,-71.0927
North Wildwood,NJ,New Jersey,39.0047,-74.799
North Wilkesboro,NC,North Carolina,36.1728,-81.139
North Windham,ME,Maine,43.8238,-70.4288
North Woodstock,NH,New Hampshire,44.0364,-71.6895
North Yelm,WA,Washington,46.9648,-122.603
North York,PA,Pennsylvania,39.978,-76.7309
North Zanesville,OH,Ohio,39.9905,-81.9982
Northampton,MA,Massachusetts,42.3266,-72.6745
Northampton,PA,Pennsylvania,40.6866,-75.4904
Northboro,IA,Iowa,40.608,-95.2937
Northbrook,IL,Illinois,42.1292,-87.8353
Northbrook,OH,Ohio,39.2467,-84.5796
Northchase,NC,North Carolina,34.3049,-77.8754
Northdale,FL,Florida,28.1058,-82.5263
Northeast Ithaca,NY,New York,42.4703,-76.4623
Northern Cambria,PA,Pennsylvania,40.6561,-78.7784
Northfield,MN,Minnesota,44.455,-93.1698
Northfield,NJ,New Jersey,39.3718,-74.5543
Northfield,IL,Illinois,42.1026,-87.7791
Northfield,OH,Ohio,41.3427,-81.5286
Northfield,KY,Kentucky,38.2857,-85.6362
Northfork,WV,West Virginia,37.4196,-81.4274
Northgate,OH,Ohio,39.2531,-84.5943
Northglenn,CO,Colorado,39.9108,-104.9783
Northlake,IL,Illinois,41.9143,-87.9054
Northlake,SC,South Carolina,34.5691,-82.6837
Northlake,TX,Texas,33.0802,-97.2545
Northlakes,NC,North Carolina,35.7755,-81.3669
Northmoor,MO,Missouri,39.1845,-94.6054
Northome,MN,Minnesota,47.8748,-94.2675
Northport,AL,Alabama,33.2589,-87.5984
Northport,NY,New York,40.9036,-73.3446
Northport,MI,Michigan,45.1301,-85.6173
Northport,WI,Wisconsin,44.4082,-88.8038
Northport,WA,Washington,48.9159,-117.7796
Northridge,OH,Ohio,39.9971,-83.777
Northrop,MN,Minnesota,43.7359,-94.4367
Northumberland,PA,Pennsylvania,40.896,-76.7937
Northvale,NJ,New Jersey,41.0099,-73.9505
Northview,MI,Michigan,43.0427,-85.6016
Northville,MI,Michigan,42.4355,-83.489
Northville,NY,New York,40.9723,-72.618
Northville,SD,South Dakota,45.1554,-98.5793
Northway,AK,Alaska,62.9479,-141.8322
Northwest,NC,North Carolina,34.3149,-78.1453
Northwest Harbor,NY,New York,41.0053,-72.222
Northwest Harborcreek,PA,Pennsylvania,42.1494,-79.9946
Northwest Harwich,MA,Massachusetts,41.6917,-70.1027
Northwest Harwinton,CT,Connecticut,41.7769,-73.0794
Northwest Ithaca,NY,New York,42.4706,-76.5414
Northwest Stanwood,WA,Washington,48.2623,-122.3501
Northwood,OH,Ohio,41.6089,-83.4836
Northwood,IA,Iowa,43.4441,-93.2166
Northwood,ND,North Dakota,47.7384,-97.5707
Northwood,PA,Pennsylvania,40.6864,-78.2272
Northwoods,MO,Missouri,38.7035,-90.2824
Norton,OH,Ohio,41.0294,-81.6461
Norton,VA,Virginia,36.9314,-82.6262
Norton,KS,Kansas,39.8362,-99.8916
Norton Center,MA,Massachusetts,41.9726,-71.1854
Norton Shores,MI,Michigan,43.1621,-86.2519
Nortonville,KY,Kentucky,37.186,-87.4556
Nortonville,KS,Kansas,39.4158,-95.3304
Norvelt,PA,Pennsylvania,40.205,-79.497
Norwalk,CA,California,33.9069,-118.0829
Norwalk,CT,Connecticut,41.1144,-73.4215
Norwalk,OH,Ohio,41.2443,-82.6088
Norwalk,IA,Iowa,41.4895,-93.6913
Norwalk,WI,Wisconsin,43.8342,-90.6269
Norway,MI,Michigan,45.8018,-87.9132
Norway,IA,Iowa,41.9021,-91.9227
Norway,IN,Indiana,40.7797,-86.7719
Norway,SC,South Carolina,33.4503,-81.1266
Norwich,CT,Connecticut,41.5495,-72.0882
Norwich,NY,New York,42.5333,-75.5227
Norwich,KS,Kansas,37.4573,-97.8478
Norwich,OH,Ohio,39.9844,-81.7925
Norwood,OH,Ohio,39.1605,-84.4535
Norwood,PA,Pennsylvania,39.8865,-75.2964
Norwood,NJ,New Jersey,40.9933,-73.951
Norwood,NC,North Carolina,35.2336,-80.1146
Norwood,NY,New York,44.7481,-74.997
Norwood,MO,Missouri,37.1072,-92.4189
Norwood,CO,Colorado,38.129,-108.2917
Norwood,IL,Illinois,40.7078,-89.6995
Norwood,KY,Kentucky,38.2521,-85.6107
Norwood,LA,Louisiana,30.9682,-91.1124
Norwood,GA,Georgia,33.4626,-82.7055
Norwood,MI,Michigan,45.2239,-85.3791
Norwood Court,MO,Missouri,38.7141,-90.2895
Norwood Young America,MN,Minnesota,44.7721,-93.9192
Notasulga,AL,Alabama,32.5569,-85.6695
Notchietown,OK,Oklahoma,35.5857,-95.0901
Notre Dame,IN,Indiana,41.7014,-86.2378
Nottoway Court House,VA,Virginia,37.1272,-78.0734
Notus,ID,Idaho,43.7266,-116.7998
Novato,CA,California,38.092,-122.5576
Novelty,MO,Missouri,40.0124,-92.2072
Novi,MI,Michigan,42.4786,-83.4893
Novice,TX,Texas,31.9872,-99.6251
Novinger,MO,Missouri,40.2341,-92.7066
Nowata,OK,Oklahoma,36.699,-95.6379
Nowthen,MN,Minnesota,45.3421,-93.4495
Noxapater,MS,Mississippi,32.9936,-89.0636
Noxon,MT,Montana,47.985,-115.7707
Noyack,NY,New York,40.9827,-72.335
Nuangola,PA,Pennsylvania,41.158,-75.9773
Nubieber,CA,California,41.0967,-121.1816
Nucla,CO,Colorado,38.2668,-108.549
Nuevo,CA,California,33.8011,-117.1415
Nuiqsut,AK,Alaska,70.2135,-150.9897
Nulato,AK,Alaska,64.7052,-158.2383
Numa,IA,Iowa,40.6854,-92.98
Numidia,PA,Pennsylvania,40.8783,-76.4034
Nunam Iqua,AK,Alaska,62.511,-164.8998
Nunapitchuk,AK,Alaska,60.8772,-162.4615
Nunda,SD,South Dakota,44.1599,-97.0194
Nunez,GA,Georgia,32.492,-82.3466
Nunn,CO,Colorado,40.7132,-104.7884
Nuremberg,PA,Pennsylvania,40.9378,-76.1685
Nutter Fort,WV,West Virginia,39.2604,-80.3265
Nyack,NY,New York,41.0919,-73.9143
Nyssa,OR,Oregon,43.8776,-116.9951
Oacoma,SD,South Dakota,43.8038,-99.3721
